4013131,3,Xã Hà Phú,1,40131
2190719,3,Xã Bình Dương,1,21907
5110123,3,Phường Vĩnh Thọ,1,51101
2211345,3,Xã Tuấn Mậu,1,22113
2151119,3,Xã Cây Thị,1,21511
2190717,3,Xã Vĩnh Sơn,1,21907
5110125,3,Phường Xương Huân,1,51101
2151117,3,Xã Khe Mo,1,21511
2211349,3,Xã Vĩnh An,1,22113
2190715,3,Xã Cao Đại,1,21907
5110127,3,Phường Vạn Thắng,1,51101
2151115,3,Xã Văn Hán,1,21511
2190713,3,Xã Lũng Hoà,1,21907
5110129,3,Phường Phương Sài,1,51101
2151113,3,Xã Minh Lập,1,21511
4013139,3,Xã Hà Đông,1,40131
2190711,3,Xã Bồ Sao,1,21907
1014911,3,Xã Tri Thủy,1,10149
7131515,3,Xã Phước Bình,1,71315
1014917,3,Thị trấn Phú Xuyên,1,10149
1014919,3,Xã Thụy Phú,1,10149
1014913,3,Xã Quang Lãng,1,10149
1014915,3,Xã Văn Hoàng,1,10149
2151123,3,Xã Hợp Tiến,1,21511
4013125,3,Xã Hà Yên,1,40131
2211353,3,Thị trấn Tây Yên Tử,1,22113
4013123,3,Xã Hà Bắc,1,40131
2151121,3,Xã Hóa Thượng,1,21511
7131511,3,Xã Bình Sơn,1,71315
5110131,3,Phường Phương Sơn,1,51101
4013121,3,Xã Hà Long,1,40131
7131513,3,Xã Long An,1,71315
5110133,3,Phường Phước Hải,1,51101
2190729,3,Xã Tam Phúc,1,21907
2190727,3,Xã Lý Nhân,1,21907
5110135,3,Phường Phước Tiến,1,51101
5110137,3,Phường Tân Lập,1,51101
2190725,3,Xã Vũ Di,1,21907
5110139,3,Phường Phước Hòa,1,51101
2190723,3,Xã Thượng Trưng,1,21907
4013129,3,Xã Hà Giang,1,40131
2190721,3,Xã Tân Cương,1,21907
4013127,3,Xã Hà Thanh,1,40131
2190731,3,Thị trấn Tứ Trưng,1,21907
1014921,3,Thị trấn Phú Minh,1,10149
8161201,3,Phường Bình Thạnh,1,81612
1014927,3,Xã Văn Nhân,1,10149
7131503,3,Xã Long Phước,1,71315
1014929,3,Xã Tri Trung,1,10149
2211351,3,Xã Đại Sơn,1,22113
1014923,3,Xã Hồng Minh,1,10149
1014925,3,Xã Phượng Dực,1,10149
7131509,3,Xã An Phước,1,71315
2151133,3,Xã Tân Lợi,1,21511
4013115,3,Xã Hà Lĩnh,1,40131
2151131,3,Xã Hòa Bình,1,21511
4013113,3,Xã Hà Ninh,1,40131
5110141,3,Phường Phước Long,1,51101
4013111,3,Xã Hà Dương,1,40131
5110143,3,Phường Vĩnh Trường,1,51101
5110145,3,Xã Vĩnh Lương,1,51101
2250927,3,Phường Trà Cổ,1,22509
8161205,3,Phường Trà Lồng,1,81612
5110147,3,Xã Vĩnh Phương,1,51101
2250925,3,Phường Ka Long,1,22509
2151139,3,Xã Nam Hòa,1,21511
8161203,3,Phường Thuận An,1,81612
5110149,3,Xã Vĩnh Thạnh,1,51101
4013119,3,Xã Hà Thái,1,40131
8161209,3,Xã Long Bình,1,81612
2250929,3,Xã Hải Tiến,1,22509
2151135,3,Xã Hóa Trung,1,21511
4013117,3,Xã Hà Bình,1,40131
8161207,3,Phường Vĩnh Tường,1,81612
8161211,3,Xã Long Phú,1,81612
2250933,3,Xã Vĩnh Thực,1,22509
2250931,3,Xã Hải Xuân,1,22509
4013103,3,Xã Hà Ngọc,1,40131
5110151,3,Xã Vĩnh Trung,1,51101
4013101,3,Xã Hà Vinh,1,40131
2190709,3,Xã Việt Xuân,1,21907
5110153,3,Xã Phước Đồng,1,51101
2190707,3,Xã Yên Lập,1,21907
8161215,3,Xã Long Trị A,1,81612
2190705,3,Xã Chấn Hưng,1,21907
8161213,3,Xã Long Trị,1,81612
2190703,3,Xã Yên Bình,1,21907
4013109,3,Xã Hà Vân,1,40131
2190701,3,Thị trấn Vĩnh Tường,1,21907
4013107,3,Thị trấn Hà Trung,1,40131
8161217,3,Xã Tân Phú,1,81612
4013105,3,Xã Hà Châu,1,40131
1014905,3,Xã Minh Tân,1,10149
1014907,3,Xã Nam Phong,1,10149
1014901,3,Xã Phú Túc,1,10149
1014903,3,Xã Khai Thái,1,10149
5032101,3,Xã Tiên Hiệp,1,50321
5032103,3,Thị trấn Tiên Kỳ,1,50321
1151341,3,Xã Lê Lợi,1,11513
5032105,3,Xã Tiên Lãnh,1,50321
5032107,3,Xã Tiên Mỹ,1,50321
1151345,3,Xã Thanh Tân,1,11513
7011703,3,Phường Phước Long B,1,70117
4070525,3,Xã Tân Hóa,1,40705
1151347,3,Xã Nam Cao,1,11513
4070523,3,Xã Xuân Hóa,1,40705
7011705,3,Phường Tăng Nhơn Phú A,1,70117
1151349,3,Xã Đình Phùng,1,11513
4070529,3,Xã Quy Hóa,1,40705
7011707,3,Phường Tăng Nhơn Phú B,1,70117
7011709,3,Phường Long Trường,1,70117
4070527,3,Xã Hóa Sơn,1,40705
5071701,3,Phường Đập Đá,1,50717
5071703,3,Xã Nhơn Tân,1,50717
4070531,3,Xã Thượng Hóa,1,40705
5071705,3,Phường Bình Định,1,50717
7011711,3,Phường Trường Thạnh,1,70117
8210713,3,Xã Phong Tân,1,82107
5071707,3,Xã Nhơn Hạnh,1,50717
8210715,3,Xã Phong Thạnh,1,82107
5071709,3,Xã Nhơn Phúc,1,50717
8210717,3,Xã Phong Thạnh A,1,82107
7090521,3,Xã Tân Phú,1,70905
8210719,3,Xã Tân Thạnh,1,82107
7090523,3,Xã Tân Hưng,1,70905
8210711,3,Xã Phong Thạnh Đông,1,82107
1151333,3,Xã An Bình,1,11513
1151335,3,Xã Vũ Tây,1,11513
1151337,3,Xã Bình Nguyên,1,11513
1151339,3,Xã Vũ Sơn,1,11513
7011701,3,Phường Phước Long A,1,70117
8210703,3,Phường Láng Tròn,1,82107
8210705,3,Xã Phong Thạnh Tây,1,82107
8210707,3,Phường 1,1,82107
8210709,3,Phường Hộ Phòng,1,82107
6010507,3,Xã Đắk Ang,1,60105
1151361,3,Xã Vũ Trung,1,11513
4070509,3,Xã Trung Hóa,1,40705
6010505,3,Thị trấn Plei Cần,1,60105
1151363,3,Xã Vũ Thắng,1,11513
1151365,3,Xã Vũ Hòa,1,11513
6010509,3,Xã Đắk Nông,1,60105
8210701,3,Xã Tân Phong,1,82107
1151367,3,Xã Quang Minh,1,11513
4070503,3,Xã Hóa Phúc,1,40705
7011725,3,Phường Phú Hữu,1,70117
1151369,3,Xã Quang Hưng,1,11513
4070501,3,Xã Yên Hóa,1,40705
4070507,3,Xã Minh Hóa,1,40705
4070505,3,Xã Hóa Tiến,1,40705
5071721,3,Xã Nhơn An,1,50717
5071723,3,Phường Nhơn Hưng,1,50717
5071725,3,Xã Nhơn Khánh,1,50717
5071727,3,Xã Nhơn Lộc,1,50717
5071729,3,Xã Nhơn Thọ,1,50717
6010513,3,Xã Pờ Y,1,60105
6010511,3,Xã Đắk Xú,1,60105
2151101,3,Thị trấn Sông Cầu,1,21511
6010515,3,Xã Sa Loong,1,60105
4070519,3,Xã Hóa Thanh,1,40705
1151351,3,Xã Vũ Ninh,1,11513
1151353,3,Xã Vũ An,1,11513
1151355,3,Xã Bình Minh,1,11513
7011713,3,Phường Phước Bình,1,70117
4070513,3,Xã Dân Hóa,1,40705
1151357,3,Xã Vũ Quí,1,11513
2151109,3,Xã Tân Long,1,21511
7011715,3,Phường Tân Phú,1,70117
4070511,3,Thị trấn Quy Đạt,1,40705
1151359,3,Xã An Bồi,1,11513
2151107,3,Xã Văn Lăng,1,21511
7011717,3,Phường Hiệp Phú,1,70117
4070517,3,Xã Hồng Hóa,1,40705
2151105,3,Thị trấn Trại Cau,1,21511
4070515,3,Xã Trọng Hoá,1,40705
7011719,3,Phường Long Thạnh Mỹ,1,70117
7150703,3,Xã Đông Tiến,1,71507
7150705,3,Xã Hồng Liêm,1,71507
5071711,3,Phường Nhơn Hòa,1,50717
7011721,3,Phường Long Bình,1,70117
5071713,3,Xã Nhơn Mỹ,1,50717
4070521,3,Xã Hóa Hợp,1,40705
7150701,3,Xã Hàm Thắng,1,71507
5071715,3,Phường Nhơn Thành,1,50717
7011723,3,Phường Long Phước,1,70117
5071717,3,Xã Nhơn Hậu,1,50717
5071719,3,Xã Nhơn Phong,1,50717
7150707,3,Xã Thuận Minh,1,71507
7150709,3,Xã Hồng Sơn,1,71507
4033541,3,Xã Nam Cát,1,40335
1151301,3,Xã Trà Giang,1,11513
4033545,3,Xã Nam Phúc,1,40335
1151303,3,Xã Vũ Lễ,1,11513
4033543,3,Xã Khánh Sơn,1,40335
1151305,3,Xã Hòa Bình,1,11513
4033549,3,Xã Trung Phúc Cường,1,40335
1151307,3,Xã Quang Trung,1,11513
4033547,3,Xã Nam Trung,1,40335
7150713,3,Xã Hàm Đức,1,71507
1012331,3,Xã Đông Mỹ,1,10123
7150715,3,Xã Hàm Liêm,1,71507
7150711,3,Xã Hàm Trí,1,71507
3031153,3,Xã Bắc Phong,1,30311
7150717,3,Xã Hàm Chính,1,71507
3031151,3,Xã Đá Đỏ,1,30311
7150719,3,Xã Hàm Hiệp,1,71507
4033551,3,Xã Thượng Tân Lộc,1,40335
7150725,3,Thị trấn Phú Long,1,71507
7150727,3,Xã La Dạ,1,71507
7150721,3,Xã Đa Mi,1,71507
3031147,3,Xã Huy Tường,1,30311
7150723,3,Thị trấn Ma Lâm,1,71507
3031149,3,Xã Tường Tiến,1,30311
8150513,3,Phường Long Hưng,1,81505
3031143,3,Xã Huy Bắc,1,30311
8150511,3,Phường Thới  Hoà,1,81505
3031145,3,Xã Tường Phù,1,30311
7150729,3,Xã Thuận Hòa,1,71507
3031141,3,Xã Suối Tọ,1,30311
5032123,3,Xã Tiên Phong,1,50321
5032125,3,Xã Tiên Thọ,1,50321
5032127,3,Xã Tiên An,1,50321
1151321,3,Xã Vũ Công,1,11513
5032129,3,Xã Tiên Lập,1,50321
1151323,3,Xã Minh Hưng,1,11513
1151325,3,Xã Nam Bình,1,11513
1151327,3,Xã Hồng Tiến,1,11513
1151329,3,Thị Trấn Thanh Nê,1,11513
5032121,3,Xã Tiên Cảnh,1,50321
1012311,3,Xã Tứ Hiệp,1,10123
7090503,3,Xã Tân Hà,1,70905
8150509,3,Phường Trường Lạc,1,81505
8011501,3,Xã Tân Mỹ,1,80115
7090505,3,Xã Suối Ngô,1,70905
8150507,3,Phường Thới Long,1,81505
1012315,3,Xã Duyên Hà,1,10123
7090507,3,Xã Thạnh Đông,1,70905
7150731,3,Xã Đông Giang,1,71507
1012313,3,Xã Vĩnh Quỳnh,1,10123
7150733,3,Xã Hàm Phú,1,71507
7090509,3,Thị trấn Tân Châu,1,70905
1012319,3,Xã Đại áng,1,10123
8150501,3,Phường Phước Thới,1,81505
1012317,3,Xã Vạn Phúc,1,10123
8150505,3,Phường Châu Văn Liêm,1,81505
7090501,3,Xã Tân Hoà,1,70905
8150503,3,Phường Thới An,1,81505
5032113,3,Xã Tiên Hà,1,50321
5032115,3,Xã Tiên Cẩm,1,50321
5032117,3,Xã Tiên Châu,1,50321
5032119,3,Xã Tiên Ngọc,1,50321
1151311,3,Xã Hồng Thái,1,11513
8011509,3,Xã Mỹ Hạnh Bắc,1,80115
1151313,3,Xã Quyết Tiến,1,11513
8011507,3,Xã Hiệp Hòa,1,80115
1151315,3,Xã Thượng Hiền,1,11513
8011505,3,Thị trấn Đức Hòa,1,80115
1151317,3,Xã Quang Lịch,1,11513
5032111,3,Xã Tiên Sơn,1,50321
1151319,3,Xã Quang Bình,1,11513
8011503,3,Xã Đức Hòa Hạ,1,80115
7090515,3,Xã Suối Dây,1,70905
1151309,3,Xã Quốc Tuấn,1,11513
8011513,3,Xã Hựu Thạnh,1,80115
1012321,3,Xã Liên Ninh,1,10123
7090517,3,Xã Tân Hiệp,1,70905
8011511,3,Xã Mỹ Hạnh Nam,1,80115
7090519,3,Xã Tân Thành,1,70905
1012325,3,Xã Tả Thanh Oai,1,10123
1012323,3,Xã Ngũ Hiệp,1,10123
5032109,3,Xã Tiên Lộc,1,50321
1012329,3,Xã Ngọc Hồi,1,10123
1012327,3,Xã Yên Mỹ,1,10123
7090511,3,Xã Tân Đông,1,70905
7090513,3,Xã Tân Hội,1,70905
6051111,3,Xã Cuôr KNia,1,60511
6051113,3,Xã Ea Nuôl,1,60511
3051515,3,Xã Phúc Tuy,1,30515
4033501,3,Xã Nam Kim,1,40335
8031921,3,Xã Tân Thành,1,80319
3051517,3,Xã Xuất Hóa,1,30515
3051519,3,Xã Bình Hẻm,1,30515
4033505,3,Xã Nam Hưng,1,40335
4033503,3,Xã Hùng Tiến,1,40335
8031923,3,Xã Vĩnh Thới,1,80319
2230507,3,Xã Phương Liễu,1,22305
2230505,3,Xã Nhân Hòa,1,22305
3051521,3,Xã Bình Cảng,1,30515
3051523,3,Xã Định Cư,1,30515
2230501,3,Xã Đại Xuân,1,22305
3051525,3,Xã Chí Đạo,1,30515
6051107,3,Xã Ea Huar,1,60511
6051105,3,Xã Krông Na,1,60511
6051109,3,Xã Tân Hoà,1,60511
1110743,3,Xã Xuân Khê,1,11107
8071137,3,Xã Bình Ninh,1,80711
8031919,3,Xã Hòa Long,1,80319
1110741,3,Xã Phú Phúc,1,11107
8031917,3,Xã Tân Phước,1,80319
8071135,3,Xã Hòa Định,1,80711
6051103,3,Xã Ea Bar,1,60511
6051101,3,Xã Ea Wer,1,60511
8031911,3,Thị trấn Lai Vung,1,80319
4033513,3,Xã Xuân Lâm,1,40335
3051527,3,Xã Liên Vũ,1,30515
4033511,3,Xã Nam Tân,1,40335
3051529,3,Xã Hương Nhượng,1,30515
4033517,3,Thị trấn Nam Đàn,1,40335
8031915,3,Xã Hòa Thành,1,80319
1110747,3,Xã Trần Hưng Đạo,1,11107
1110745,3,Xã Tiến Thắng,1,11107
8031913,3,Xã Tân Dương,1,80319
4033515,3,Xã Nam Cường,1,40335
4033509,3,Xã Nam Giang,1,40335
3051531,3,Xã Vũ Lâm,1,30515
4033507,3,Xã Nam Xuân,1,40335
3051533,3,Xã Tự Do,1,30515
3051535,3,Xã Yên Nghiệp,1,30515
1110731,3,Xã Đồng Lý,1,11107
8071125,3,Xã Bình Phục Nhứt,1,80711
8071123,3,Xã Thanh Bình,1,80711
8071129,3,Xã Tân Thuận Bình,1,80711
8071127,3,Xã Đăng Hưng Phước,1,80711
4033523,3,Xã Nam Anh,1,40335
1110739,3,Xã Nhân Chính,1,11107
1110737,3,Xã Nhân Nghĩa,1,11107
4033521,3,Xã Nam Thanh,1,40335
1110735,3,Xã Nhân Hưng,1,11107
4033527,3,Xã Vân Diên,1,40335
1110733,3,Xã Nhân Thịnh,1,11107
2230519,3,Xã Châu Phong,1,22305
4033525,3,Xã Nam Thái,1,40335
2230529,3,Xã Chi Lăng,1,22305
2230527,3,Xã Đức Long,1,22305
4033519,3,Xã Nam Nghĩa,1,40335
2230525,3,Xã Yên Giả,1,22305
3051501,3,Thị trấn Vụ Bản,1,30515
2230523,3,Xã Đào Viên,1,22305
3051503,3,Xã Miền Đồi,1,30515
2230521,3,Xã Cách Bi,1,22305
8071133,3,Xã An Thạnh Thủy,1,80711
8071131,3,Xã Bình Phan,1,80711
1110721,3,Xã Nguyên Lý,1,11107
8071115,3,Xã Hòa Tịnh,1,80711
8071113,3,Xã Xuân Đông,1,80711
2070951,3,Xã Văn Vũ,1,20709
4033531,3,Xã Xuân Hòa,1,40335
8071119,3,Xã Tân Bình Thạnh,1,80711
8071117,3,Xã Mỹ Tịnh An,1,80711
4033535,3,Xã Kim Liên,1,40335
1110729,3,Xã Đức Lý,1,11107
3051505,3,Xã Tuân Đạo,1,30515
4033533,3,Xã Nam Thượng,1,40335
1110727,3,Xã Bắc Lý,1,11107
3051507,3,Xã Văn Sơn,1,30515
4033539,3,Xã Hồng Long,1,40335
1110725,3,Xã Công Lý,1,11107
3051509,3,Xã Tân Lập,1,30515
4033537,3,Xã Nam Lộc,1,40335
2230509,3,Xã Quế Tân,1,22305
1110723,3,Xã Chân Lý,1,11107
2230517,3,Xã Ngọc Xá,1,22305
2230515,3,Xã Phượng Mao,1,22305
4033529,3,Xã Nam Lĩnh,1,40335
3051511,3,Xã Nhân Nghĩa,1,30515
2230513,3,Xã Phù Lãng,1,22305
3051513,3,Xã Phú Lương,1,30515
1110719,3,Xã Hợp Lý,1,11107
2070947,3,Xã Trần Phú,1,20709
2070949,3,Xã  Sơn Thành,1,20709
2070943,3,Xã Cường Lợi,1,20709
8071121,3,Xã Lương Hòa Lạc,1,80711
2070945,3,Xã Văn Lang,1,20709
8132701,3,Xã Thạnh Yên,1,81327
2070941,3,Xã Lạng San,1,20709
8132703,3,Xã Thạnh Yên A,1,81327
8132705,3,Xã An Minh Bắc,1,81327
8132707,3,Xã Vĩnh Hòa,1,81327
8132709,3,Xã Hoà Chánh,1,81327
2171521,3,Xã Ngọc Lập,1,21715
2171525,3,Xã Xuân Thủy,1,21715
2171523,3,Xã Ngọc Đồng,1,21715
2171517,3,Xã Đồng Thịnh,1,21715
2031341,3,Xã Vũ Minh,1,20313
4051379,3,Xã Nam Điền,1,40513
2171515,3,Xã Thượng Long,1,21715
2230547,3,Xã Mộ Đạo,1,22305
4051377,3,Xã Lưu Vĩnh Sơn,1,40513
2070939,3,Xã Liêm Thuỷ,1,20709
2230545,3,Xã Bồng Lai,1,22305
2171519,3,Xã Minh Hòa,1,21715
4051375,3,Xã Việt Tiến,1,40513
2070935,3,Xã Xuân Dương,1,20709
4051373,3,Xã Tân Lâm Hương,1,40513
2230541,3,Xã Phù Lương,1,22305
2070937,3,Xã Vũ Loan,1,20709
4051371,3,Xã Thạch Điền,1,40513
2070931,3,Xã Kim Lư,1,20709
8132711,3,Xã Minh Thuận,1,81327
2070933,3,Xã Ân Tình,1,20709
2171513,3,Xã Đồng Lạc,1,21715
2171511,3,Xã Hưng Long,1,21715
2171507,3,Xã Xuân An,1,21715
4051369,3,Xã Nam Hương,1,40513
2230539,3,Xã Bằng An,1,22305
2171505,3,Xã Lương Sơn,1,21715
4051367,3,Xã Thạch Lâm,1,40513
2230537,3,Thị trấn Phố Mới,1,22305
4051365,3,Xã Thạch Tân,1,40513
2070929,3,Xã Lương Hạ,1,20709
2230535,3,Xã Việt Hùng,1,22305
4051363,3,Xã Bắc Sơn,1,40513
2171509,3,Xã Trung Sơn,1,21715
2230533,3,Xã Việt Thống,1,22305
2070925,3,Xã Kim Hỷ,1,20709
4051361,3,Xã Thạch Đài,1,40513
2230531,3,Xã Hán Quảng,1,22305
2070927,3,Xã Văn Học,1,20709
2070921,3,Thị trấn Yến Lạc,1,20709
2070923,3,Xã Lương Thượng,1,20709
2031321,3,Xã Tam Kim,1,20313
2070917,3,Xã Đổng Xá,1,20709
2070919,3,Xã Lương Thành,1,20709
2031327,3,Thị trấn Tĩnh Túc,1,20313
2070913,3,Xã Quang Phong,1,20709
2031329,3,Xã Phan Thanh,1,20313
2070915,3,Xã Dương Sơn,1,20709
2031323,3,Xã Thịnh Vượng,1,20313
2031325,3,Xã Hưng Đạo,1,20313
2070911,3,Xã Hảo Nghĩa,1,20709
2171531,3,Xã Nga Hoàng,1,21715
2171533,3,Xã Phúc Khánh,1,21715
2171529,3,Xã Xuân Viên,1,21715
2031331,3,Xã Thành Công,1,20313
2171527,3,Thị trấn Yên Lập,1,21715
2031333,3,Xã Hoa Thám,1,20313
2070907,3,Xã Cư Lễ,1,20709
2070909,3,Xã Hữu Thác,1,20709
2031339,3,Xã Bắc Hợp,1,20313
2070903,3,Xã Văn Minh,1,20709
2070905,3,Xã Côn Minh,1,20709
4051381,3,Xã Đỉnh Bàn,1,40513
2031335,3,Thị trấn Nguyên Bình,1,20313
2031337,3,Xã Thái Học,1,20313
2070901,3,Xã Lam Sơn,1,20709
5090905,3,Xã Suối Trai,1,50909
5090907,3,Xã Sơn Long,1,50909
5090901,3,Xã Sơn Xuân,1,50909
4014387,3,Xã Hoằng Trường,1,40143
