IB2300041002,2023-03-15T16:34:14,ỦY BAN NHÂN DÂN HUYỆN CON CUÔNG,PL2300021440,Gói thầu số 03/Tư vấn lập HSMT và đánh giá HSDT gói thầu số 01,0,5455000,TG,CDTRG,1_MTHS,TV,2023-03-13T23:59:59,Ủy ban nhân dân huyện Con Cuông,478/QĐ-UBND,0,Trong nước,[],"['IB2300041002', 'IB2300041002', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '15bf91b9-b7ee-430a-8b83-02b5c773ed1a', 0]"
IB2300041064,2023-03-15T17:12:38,Chi nhánh Ngân hàng Chính sách xã hội tỉnh Bắc Ninh,PL2300031894,Sửa chữa trạm biến áp,0,115300000,TG,LCNT_DB,1_MTHS,HH,2023-03-15T23:59:59,Ngân hàng Chính sách xã hội tỉnh Bắc Ninh,"173/QĐ-NHCS, ngày 15/3/2023",0,Trong nước,[],"['IB2300041064', 'IB2300041064', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'a6600ca3-0288-40a3-8178-975ac462b0b9', 0]"
IB2300041012,2023-03-15T16:41:01,UBND ph­ường Tân Dân,PL2300000943,Gói thầu số 03 - Tư vấn Quản lý dự án,0,427946000,TG,CDTRG,1_MTHS,TV,2023-01-03T23:59:59,Ủy ban nhân dân phường Tân Dân,05/QĐ-UBND,0,Trong nước,[],"['IB2300041012', 'IB2300041012', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '7c463634-6804-4767-a435-7ec55b450cb9', 0]"
IB2300041000,2023-03-15T16:32:51,TRUNG TÂM Y TẾ THỊ XÃ DUYÊN HẢI,PL2300027356,"Sửa chữa cơ sở hạ tầng phục vụ cho công tác khám, chữa bệnh năm 2023 tại Trung tâm Y tế thị xã Duyên Hải",0,94600000,TG,CDTRG,1_MTHS,XL,2023-03-15T23:59:59,Trung tâm Y tế thị xã Duyên Hải,54/QĐ-TTYT,0,Trong nước,[],"['IB2300041000', 'IB2300041000', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '3490fc3e-a3ec-4563-a122-4008a05ba5fc', 0]"
IB2300041059,2023-03-15T17:08:28,"Chi cục phòng chống lụt bão, quản lý đê điều, quản lý nước và công trình thủy lợi tỉnh Ninh Thuận",PL2300029256,gói thầu số 5 chi phí quản lý dự án,0,322282800,TG,CDTRG,1_MTHS,TV,2023-03-11T23:59:59,chi cục thủy lợi ninh thuận,số 18/QĐ-CCTL,0,Trong nước,[],"['IB2300041059', 'IB2300041059', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '758e7ca7-247e-4a53-9aab-f9dbb8d72440', 0]"
IB2300040999,2023-03-15T16:32:16,"Ban Bảo vệ, chăm sóc sức khỏe cán bộ tỉnh Hòa Bình",PL2300030107,"Thực hiện dịch vụ kỹ thuật đo mật độ xương cho Ban Bảo vệ, chăm sóc sức khỏe cán bộ tỉnh",0,134232000,DGCD,CDTRG,1_MTHS,PTV,2023-03-07T23:59:59,"Ban Bảo vệ, chăm sóc sức khỏe cán bộ tỉnh Hòa Bình",71-QĐ/BBVCSSK,0,Trong nước,[],"['IB2300040999', 'IB2300040999', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '17f3d99a-4a82-468c-bcf3-2d5232f226d7', 0]"
IB2300040858,2023-03-15T15:33:14,CÔNG TY CỔ PHẦN NƯỚC SẠCH QUẢNG NINH,PL2300029188,Gói thầu: Tư vấn lập báo cáo kinh tế kỹ thuật Công trình,0,260866000,TG,CDTRG,1_MTHS,TV,2023-03-06T23:59:59,Công ty cổ phần nước sạch Quảng Ninh,30DV/PDKQCĐT/QĐ-CTN,0,Trong nước,[],"['IB2300040858', 'IB2300040858', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '4f94f552-3f1c-4330-b779-7acedf6ed70f', 0]"
IB2300041106,2023-03-15T19:07:43, NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN  ĐẦU TƯ VÀ PHÁT TRIỂN VIỆT NAM,PL2200055182,Tư vấn giám sát thi công xây dựng và lắp đặt thiết bị,0,34540727,TG,CDTRG,1_MTHS,TV,2023-03-07T23:59:59,NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN  ĐẦU TƯ VÀ PHÁT TRIỂN VIỆT NAM,2437/QĐ-BIDV,0,Trong nước,[],"['IB2300041106', 'IB2300041106', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '1cad3135-88ba-4968-9bfe-ba14571b0632', 0]"
IB2300040998,2023-03-15T16:31:11,Ban Quản lý dự án Đầu tư Xây dựng tỉnh Tây Ninh,PL2300031824,Lập thiết kế bản vẽ thi công và dự toán,0,431339752,TG,CDTRG,1_MTHS,TV,2023-03-10T23:59:59,Ban Quản lý dự án đầu tư xây dựng tỉnh Tây Ninh,273/QĐ-BQLDA ngày 10/3/2023,0,Trong nước,[],"['IB2300040998', 'IB2300040998', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', '5d87dae2-7ba1-4bff-8d23-9248d000907c', 0]"
IB2300041147,2023-03-15T23:27:33,Viện Kỹ thuật Hóa học,PL2300006992,"Gói thầu 01: Mua sắm vật tư, hóa chất năm 2023",0,98500000,TG,CDTRG,1_MTHS,HH,2023-03-07T23:59:59,Viện Kỹ thuật Hóa học,29/QĐ-CE,0,Trong nước,[],"['IB2300041147', 'IB2300041147', 'es-notify-contractor', 'notify-contractor-step-4-kqlcnt', 'CNTTT', 'de65f7e6-fece-45d9-a31c-9f928e228ac7', 0]"
